Gene	Cell type	Expression	Expression rate	Expression sum	Number of cells	Total
OR11H2	kidney tubule cell	0	0	0	0	41857
OR11H2	papillary tips cell	0	0	0	0	531
OR11H2	Leydig stem cell	0	0	0	0	120
OR11H2	cardiac muscle myoblast	0	0	0	0	66335
OR11H2	glioblast	0	0	0	0	132420
OR11H2	multi fate stem cell	0	0	0	0	3304
OR11H2	muscle precursor cell	0	0	0	0	17742
OR11H2	myoblast	0	0	0	0	172472
OR11H2	smooth muscle myoblast	0	0	0	0	2938
OR11H2	stem cell	710	0.000015159669216017706	2840	4	263858
ATAD3B	secretory cell	2889.3566924345	0.06297767342143817	361059791	124962	1984227
ATAD3B	B cell	3489.4605804927437	0.04036449286912123	723749019	207410	5138427
ATAD3B	T cell	3511.621696437808	0.049124199660845	4073340703	1159960	23612802
ATAD3B	epithelial cell	2862.1648844518995	0.09174699864507958	1757455104	614030	6692644
ATAD3B	myeloid leukocyte	3181.7133082982796	0.039924517431598014	1551349320	487583	12212621
ATAD3B	endothelial cell	3271.13945083942	0.05317184380503996	513222153	156894	2950697
ATAD3B	connective tissue cell	3028.0384916702064	0.05676647810292962	962416614	317835	5598991
ATAD3B	glial cell	2905.4809304335768	0.058540734607872104	900841457	310049	5296295
ATAD3B	neural cell	1966.3809738172658	0.089343432490275	2092347339	1064060	11909773
ATAD3B	blood cell	3083.127533488807	0.06139702245780386	273661483	88761	1445689
ATAD3B	muscle cell	3091.4851697490667	0.06071478653088035	356046347	115170	1896902
ATAD3B	innate lymphoid cell	3957.188239464705	0.03469268220691394	446509335	112835	3252415
ATAD3B	somatic stem cell	3054.7908718025205	0.0881501807180601	204808454	67045	760577
ATAD3B	progenitor cell	2826.1098150828498	0.08366393995351608	697062812	246651	2948116
ATAD3B	retinal cell	2773.707652752571	0.09360091732296469	330115590	119016	1271526
ATAD3B	embryonic cell	2827.0652422098856	0.12704181712570448	505162634	178688	1406529
ATAD3B	kidney epithelial cell	3245.327653774067	0.05794963545739631	190468280	58690	1012776
ATAD3B	extraembryonic cell	3089.220376081982	0.2547523698484311	62099508	20102	78908
ATAD3B	germ line cell	2228.659419525066	0.0979075174373547	21116548	9475	96775
ATAD3B	abnormal cell	3158.766940742841	0.059314195382002256	11140971	3527	59463
ATAD3B	cell in vitro	3434.131180837652	0.07090113666271061	147097575	42834	604137
ATAD3B	contractile cell	3580.803992740472	0.046476319008055336	3946046	1102	23711
ATAD3B	embryonic cell (metazoa)	2409.9614457831326	0.10751295336787564	1000134	415	3860
ATAD3B	hematopoietic cell	2103.4916680148845	0.19826784282277465	13001682	6181	31175
ATAD3B	kidney cell	3282.4538012399926	0.06449095892112638	54531405	16613	257602
ATAD3B	perivascular cell	2845.9893162393164	0.037803925792293816	3995769	1404	37139
ATAD3B	precursor cell	2578.938622129436	0.061779348414888954	6176558	2395	38767
ATAD3B	malignant cell	2733.474803029797	0.16558359557480196	736553920	269457	1627317
ATAD3B	neoplastic cell	2714.971364317841	0.17601369875063408	651918924	240120	1364212
ATAD3B	experimentally modified cell in vitro	2439.389106692803	0.45444133367269024	17422117	7142	15716
ATAD3B	ectodermal cell	1991.7575757575758	0.039771015366074115	262912	132	3319
ATAD3B	erythroid lineage cell	2430.37938656148	0.15751894801681887	71472597	29408	186695
ATAD3B	hematopoietic lineage restricted progenitor cell	2411.625	0.015518913676042677	77172	32	2062
ATAD3B	hematopoietic precursor cell	2623.731942783756	0.08236942033902014	59246491	22581	274143
ATAD3B	myeloid cell	2918.575861505798	0.05474393820184536	17870440	6123	111848
ATAD3B	primitive red blood cell	2207.6917249417247	0.3558689340522605	7576798	3432	9644
ATAD3B	proerythroblast	2152.37925021796	0.3654029945842625	2468779	1147	3139
ATAD3B	reticulocyte	4345.75	0.002461033634126333	52149	12	4876
ATAD3B	kidney collecting duct cell	3304.3203883495144	0.04555506413091552	340345	103	2261
ATAD3B	kidney cortex collecting duct epithelial cell	2701.4545454545455	0.1193058568329718	148580	55	461
ATAD3B	kidney inner medulla collecting duct epithelial cell	2638.891891891892	0.12572815533980583	2050419	777	6180
ATAD3B	kidney medulla cell	4603.857142857143	0.03225806451612903	32227	7	217
ATAD3B	kidney tubule cell	3548.056211180124	0.07692859019996655	11424741	3220	41857
ATAD3B	papillary tips cell	2381.8333333333335	0.0903954802259887	114328	48	531
ATAD3B	Leydig stem cell	1289.2631578947369	0.31666666666666665	48992	38	120
ATAD3B	cardiac muscle myoblast	2465.2745137559205	0.14958920630134923	24462919	9923	66335
ATAD3B	glioblast	2102.0710506424793	0.06993656547349343	19467280	9261	132420
ATAD3B	multi fate stem cell	3745.0672268907565	0.036016949152542374	445663	119	3304
ATAD3B	muscle precursor cell	3709.269961977186	0.029647164919400292	1951076	526	17742
ATAD3B	myoblast	2717.4027358387602	0.1593707964191289	74693249	27487	172472
ATAD3B	smooth muscle myoblast	3876.62893081761	0.05411844792375766	616384	159	2938
ATAD3B	stem cell	2340.9676485069654	0.13085447475536083	80826590	34527	263858
PPP1R35	secretory cell	2936.0334549158	0.12766986841727282	743773611	253326	1984227
PPP1R35	B cell	3667.874458570486	0.0970041999234396	1828248356	498449	5138427
PPP1R35	T cell	3761.982351492012	0.10675238796310578	9482915439	2520723	23612802
PPP1R35	epithelial cell	2993.002216747891	0.1677686725903843	3360590777	1122816	6692644
PPP1R35	myeloid leukocyte	3181.0024929612246	0.0693039602227892	2692346433	846383	12212621
PPP1R35	endothelial cell	3305.535514375983	0.09396695085940712	916519221	277268	2950697
PPP1R35	connective tissue cell	3001.284700680286	0.08918553360775182	1498688514	499349	5598991
PPP1R35	glial cell	2829.552847324147	0.07950123624156132	1191417181	421062	5296295
PPP1R35	neural cell	2181.6583075856765	0.08758663998045975	2275768502	1043137	11909773
PPP1R35	blood cell	3408.5555972527504	0.11612248554149614	572218088	167877	1445689
PPP1R35	muscle cell	3028.867630840741	0.07122508173854	409221219	135107	1896902
PPP1R35	innate lymphoid cell	4015.2683307237617	0.10132655273081695	1323255770	329556	3252415
PPP1R35	somatic stem cell	3095.5228400221877	0.16829196780865055	396223828	127999	760577
PPP1R35	progenitor cell	3029.9970630136986	0.2011878094349069	1797167008	593125	2948116
PPP1R35	retinal cell	2929.4247236649353	0.1417320605319907	527929206	180216	1271526
PPP1R35	embryonic cell	2830.6616091088003	0.10946166058431785	435811492	153961	1406529
PPP1R35	kidney epithelial cell	3336.977209688758	0.07724807854846481	261068412	78235	1012776
PPP1R35	extraembryonic cell	2709.8611397024424	0.2708724083743093	57920572	21374	78908
PPP1R35	germ line cell	3075.266232563064	0.390379746835443	116180483	37779	96775
PPP1R35	abnormal cell	2838.5648854961833	0.08591897482468089	14502228	5109	59463
PPP1R35	cell in vitro	2912.569775678867	0.0210299981626684	37004199	12705	604137
PPP1R35	contractile cell	3416.8616071428573	0.05668255240183881	4592262	1344	23711
PPP1R35	embryonic cell (metazoa)	2798.886454183267	0.2601036269430052	2810082	1004	3860
PPP1R35	hematopoietic cell	2443.84298513986	0.29356856455493185	22366051	9152	31175
PPP1R35	kidney cell	3289.119406721322	0.12405959581059153	105113678	31958	257602
PPP1R35	perivascular cell	2979.2753071971915	0.09203263415816258	10183163	3418	37139
PPP1R35	precursor cell	2838.5170905556456	0.15923336858668455	17522166	6173	38767
PPP1R35	malignant cell	3059.776573202678	0.31668691471913585	1576855857	515350	1627317
PPP1R35	neoplastic cell	2836.664062578148	0.2198433967741084	850752429	299913	1364212
PPP1R35	experimentally modified cell in vitro	2467.490600363857	0.5246245864087554	20344460	8245	15716
PPP1R35	ectodermal cell	2466.6066481994458	0.32630310334438084	2671335	1083	3319
PPP1R35	erythroid lineage cell	2569.800402764429	0.11703045073515628	56147569	21849	186695
PPP1R35	hematopoietic lineage restricted progenitor cell	2880.8625954198474	0.0635305528612997	377393	131	2062
PPP1R35	hematopoietic precursor cell	3124.398542493587	0.2858106900413288	244805999	78353	274143
PPP1R35	myeloid cell	3008.371006053176	0.11668514412416851	39262250	13051	111848
PPP1R35	primitive red blood cell	2100.7453038674034	0.18768145997511407	3802349	1810	9644
PPP1R35	proerythroblast	2542.560849598163	0.5549538069448869	4429141	1742	3139
PPP1R35	reticulocyte	4577.645161290323	0.006357670221493027	141907	31	4876
PPP1R35	kidney collecting duct cell	3327.2017167381973	0.10305174701459531	775238	233	2261
PPP1R35	kidney cortex collecting duct epithelial cell	2607.25	0.10412147505422993	125148	48	461
PPP1R35	kidney inner medulla collecting duct epithelial cell	2791.9503161698285	0.17912621359223302	3090689	1107	6180
PPP1R35	kidney medulla cell	4673	0.009216589861751152	9346	2	217
PPP1R35	kidney tubule cell	3555.9701943844493	0.05530735599780204	8232071	2315	41857
PPP1R35	papillary tips cell	3309.3888888888887	0.1694915254237288	297845	90	531
PPP1R35	Leydig stem cell	1413.9444444444443	0.15	25451	18	120
PPP1R35	cardiac muscle myoblast	2263.458116695552	0.07828446521444185	11754138	5193	66335
PPP1R35	glioblast	2178.546586865092	0.14005437245129135	40403325	18546	132420
PPP1R35	multi fate stem cell	3595.1642512077296	0.06265133171912833	744199	207	3304
PPP1R35	muscle precursor cell	3773.1734375	0.0721451921993011	4829662	1280	17742
PPP1R35	myoblast	2879.525413093495	0.22176353263138365	110136088	38248	172472
PPP1R35	smooth muscle myoblast	3760	0.028931245745405038	319600	85	2938
PPP1R35	stem cell	2752.6343369687647	0.2759135595661303	200397285	72802	263858
F11	secretory cell	3692.0306600888816	0.012360984907472785	90554436	24527	1984227
F11	B cell	3504.1170446232627	0.00026603472229925617	4790128	1367	5138427
F11	T cell	3733.8511380880122	0.00027908589586276124	24606079	6590	23612802
F11	epithelial cell	3734.6450840398634	0.040181429043588755	1004320756	268920	6692644
F11	myeloid leukocyte	3431.340074779062	0.0004817966593739378	20190005	5884	12212621
F11	endothelial cell	3662.1094951755	0.0024234951945252257	26187745	7151	2950697
F11	connective tissue cell	3548.7036331300815	0.0014059676109499015	27935395	7872	5598991
F11	glial cell	2886.8862127069087	0.0038098331003088006	58251590	20178	5296295
F11	neural cell	1883.0026028796415	0.005096822584275956	114302024	60702	11909773
F11	blood cell	3642.965946843854	0.0008328208902467958	4386131	1204	1445689
F11	muscle cell	3273.7800321414225	0.0026242789558975636	16296877	4978	1896902
F11	innate lymphoid cell	3894.7863247863247	0.0001798663454694435	2278450	585	3252415
F11	somatic stem cell	2992.0204603580564	0.0005140833866919457	1169880	391	760577
F11	progenitor cell	3729.7167461579224	0.0025602791749035655	28151902	7548	2948116
F11	retinal cell	3355.091736017031	0.004063621192173813	17335759	5167	1271526
F11	embryonic cell	2944.451433586893	0.0024300956468014524	10064135	3418	1406529
F11	kidney epithelial cell	3577.6760253179627	0.049763225036928205	180311294	50399	1012776
F11	extraembryonic cell	3625.6	0.00006336493131241446	18128	5	78908
F11	germ line cell	2219.3703703703704	0.0005579953500387497	119846	54	96775
F11	abnormal cell	2727.1702127659573	0.000790407480281856	128177	47	59463
F11	cell in vitro	3187.103626943005	0.00031946396264423464	615111	193	604137
F11	contractile cell	3794.1724137931033	0.0012230610265277718	110031	29	23711
F11	embryonic cell (metazoa)	2318	0.00025906735751295336	2318	1	3860
F11	hematopoietic cell	2930.4	0.00016038492381716118	14652	5	31175
F11	kidney cell	3776.794117647059	0.00131986552899434	1284110	340	257602
F11	perivascular cell	2046	0.000026925873071434343	2046	1	37139
F11	precursor cell	2923.156462585034	0.0037918848505171924	429704	147	38767
F11	malignant cell	2618.996972754793	0.0030448892256395035	12977130	4955	1627317
F11	neoplastic cell	2851.5489505564165	0.005203736662630148	20243146	7099	1364212
F11	experimentally modified cell in vitro	0	0	0	0	15716
F11	ectodermal cell	1929	0.00030129557095510696	1929	1	3319
F11	erythroid lineage cell	3707.3608695652174	0.0012319558638420954	852693	230	186695
F11	hematopoietic lineage restricted progenitor cell	2256	0.001454898157129001	6768	3	2062
F11	hematopoietic precursor cell	2985.875	0.00008754555104452785	71661	24	274143
F11	myeloid cell	3432.582089552239	0.0005990272512695801	229983	67	111848
F11	primitive red blood cell	0	0	0	0	9644
F11	proerythroblast	0	0	0	0	3139
F11	reticulocyte	0	0	0	0	4876
F11	kidney collecting duct cell	2808.8823529411766	0.007518796992481203	47751	17	2261
F11	kidney cortex collecting duct epithelial cell	2653.125	0.01735357917570499	21225	8	461
F11	kidney inner medulla collecting duct epithelial cell	2525.3928571428573	0.013592233009708738	212133	84	6180
F11	kidney medulla cell	0	0	0	0	217
F11	kidney tubule cell	3458.885714285714	0.044317557397806816	6416233	1855	41857
F11	papillary tips cell	1945.7142857142858	0.013182674199623353	13620	7	531
F11	Leydig stem cell	0	0	0	0	120
F11	cardiac muscle myoblast	2225.5170212765956	0.007085249114343861	1045993	470	66335
F11	glioblast	2369.2604166666665	0.001449932034435886	454898	192	132420
F11	multi fate stem cell	2674.5263157894738	0.0057506053268765135	50816	19	3304
F11	muscle precursor cell	3882.3333333333335	0.00016909029421711193	11647	3	17742
F11	myoblast	2748.1944751381216	0.005247228535646365	2487116	905	172472
F11	smooth muscle myoblast	4160.666666666667	0.0010211027910142954	12482	3	2938
F11	stem cell	2753.312605042017	0.0022550007958826337	1638221	595	263858
COQ8B	secretory cell	2770.1478390676425	0.056042982985313676	308045980	111202	1984227
COQ8B	B cell	3617.1193961046442	0.032084332423132605	596329155	164863	5138427
COQ8B	T cell	3606.801304476798	0.03526354051501385	3003278849	832671	23612802
COQ8B	epithelial cell	2821.616766744427	0.07096806583466864	1340166386	474964	6692644
COQ8B	myeloid leukocyte	3214.1370083523784	0.039625728170881586	1555430179	483934	12212621
COQ8B	endothelial cell	3233.5713002251473	0.03130921270465927	298730251	92384	2950697
COQ8B	connective tissue cell	3028.1641069830152	0.04808705711439793	815299876	269239	5598991
COQ8B	glial cell	2892.7546243521347	0.06211228792958096	951615025	328965	5296295
COQ8B	neural cell	1962.864042333024	0.0585032980897285	1367647113	696761	11909773
COQ8B	blood cell	3465.0573957180973	0.021259067475784904	106495074	30734	1445689
COQ8B	muscle cell	3064.1156656308135	0.05072323188019202	294820017	96217	1896902
COQ8B	innate lymphoid cell	3992.4755352749903	0.039619482753584644	514466405	128859	3252415
COQ8B	somatic stem cell	2881.5393856743945	0.06073941231459799	133118475	46197	760577
COQ8B	progenitor cell	2781.1766195056553	0.052120744231231066	427350037	153658	2948116
COQ8B	retinal cell	3205.243716971589	0.04509306140810333	183779059	57337	1271526
COQ8B	embryonic cell	2536.2133434753887	0.035517931020263356	126701610	49957	1406529
COQ8B	kidney epithelial cell	3208.790487238979	0.05532319091289683	179788531	56030	1012776
COQ8B	extraembryonic cell	1928.947666195191	0.053758807725452426	8182596	4242	78908
COQ8B	germ line cell	2108.6152149944874	0.02811676569361922	5737542	2721	96775
COQ8B	abnormal cell	2738.7880619569323	0.04451507660225686	7249572	2647	59463
COQ8B	cell in vitro	3732.9375	0.058635706801602946	132235578	35424	604137
COQ8B	contractile cell	3444.6231493943474	0.03133566699000464	2559355	743	23711
COQ8B	embryonic cell (metazoa)	2599.7310549777117	0.1743523316062176	1749619	673	3860
COQ8B	hematopoietic cell	3000.07962529274	0.013696872493985565	1281034	427	31175
COQ8B	kidney cell	2906.294583023083	0.04170775071622115	31225229	10744	257602
COQ8B	perivascular cell	2658.657093624354	0.04687794501736719	4628722	1741	37139
COQ8B	precursor cell	3124.2361623616234	0.0419428895710269	5080008	1626	38767
COQ8B	malignant cell	2651.738215930654	0.06897795573941648	297654963	112249	1627317
COQ8B	neoplastic cell	2530.74461705724	0.08630110276115442	297952156	117733	1364212
COQ8B	experimentally modified cell in vitro	1862.8070086338244	0.1252863324001018	3667867	1969	15716
COQ8B	ectodermal cell	2159.990990990991	0.16721904188008435	1198795	555	3319
COQ8B	erythroid lineage cell	2319.6965767634856	0.041308015747609735	17889500	7712	186695
COQ8B	hematopoietic lineage restricted progenitor cell	2634.3880597014927	0.03249272550921436	176504	67	2062
COQ8B	hematopoietic precursor cell	2772.372074573582	0.10115523650065841	76880650	27731	274143
COQ8B	myeloid cell	2885.7858093969944	0.04700128746155497	15170576	5257	111848
COQ8B	primitive red blood cell	1689.013043478261	0.16694317710493572	2719311	1610	9644
COQ8B	proerythroblast	1720.9827213822894	0.1474992035680153	796815	463	3139
COQ8B	reticulocyte	4531.285714285715	0.001435602953240361	31719	7	4876
COQ8B	kidney collecting duct cell	2935.890756302521	0.05263157894736842	349371	119	2261
COQ8B	kidney cortex collecting duct epithelial cell	2451.0789473684213	0.0824295010845987	93141	38	461
COQ8B	kidney inner medulla collecting duct epithelial cell	2685.4110169491523	0.15275080906148866	2535028	944	6180
COQ8B	kidney medulla cell	0	0	0	0	217
COQ8B	kidney tubule cell	3496.639587628866	0.0579353513151922	8479351	2425	41857
COQ8B	papillary tips cell	2662.581818181818	0.10357815442561205	146442	55	531
COQ8B	Leydig stem cell	0	0	0	0	120
COQ8B	cardiac muscle myoblast	2495.705566780464	0.216371447953569	35820862	14353	66335
COQ8B	glioblast	2399.0562878183778	0.16099531792780547	51145481	21319	132420
COQ8B	multi fate stem cell	2459.230769230769	0.007869249394673124	63940	26	3304
COQ8B	muscle precursor cell	3243.6486486486488	0.004170893924022094	240030	74	17742
COQ8B	myoblast	2580.0393715008126	0.12841504708010576	57142712	22148	172472
COQ8B	smooth muscle myoblast	3883.7179487179487	0.06637168141592921	757325	195	2938
COQ8B	stem cell	2576.4195665857387	0.04214767033783323	28652362	11121	263858
NIBAN2	secretory cell	3390.367961809617	0.09564732260976189	643444374	189786	1984227
NIBAN2	B cell	3494.9583284006158	0.0016438882949976715	29521913	8447	5138427
NIBAN2	T cell	2983.4254110301767	0.006104739285070869	430060773	144150	23612802
NIBAN2	epithelial cell	3522.180979550756	0.1318286166125077	3107556879	882282	6692644
NIBAN2	myeloid leukocyte	3549.6120105146947	0.04769025420505557	2067375676	582423	12212621
NIBAN2	endothelial cell	3615.764328343863	0.07756879137369917	827583371	228882	2950697
NIBAN2	connective tissue cell	3373.926727833165	0.07416693472091668	1401056813	415260	5598991
NIBAN2	glial cell	2807.06407933781	0.024179166757138718	359472626	128060	5296295
NIBAN2	neural cell	2580.1322256750127	0.023615395524331152	725672509	281254	11909773
NIBAN2	blood cell	3528.8081293969094	0.011503857330311014	58687608	16631	1445689
NIBAN2	muscle cell	3466.6102451456654	0.03743946708896928	246195193	71019	1896902
NIBAN2	innate lymphoid cell	3896.18398297193	0.0023112056733227463	29287615	7517	3252415
NIBAN2	somatic stem cell	3427.406734366649	0.11807877440416946	307808544	89808	760577
NIBAN2	progenitor cell	3340.6201486333794	0.0681441978538158	671120566	200897	2948116
NIBAN2	retinal cell	3038.2268016514463	0.12134160056499041	468764975	154289	1271526
NIBAN2	embryonic cell	2688.769752520623	0.011635024944384368	44001717	16365	1406529
NIBAN2	kidney epithelial cell	3441.14443137414	0.07302601957392356	254503601	73959	1012776
NIBAN2	extraembryonic cell	3464.246565934066	0.3321336239671516	90790974	26208	78908
NIBAN2	germ line cell	2258.8599624060153	0.010994575045207957	2403427	1064	96775
NIBAN2	abnormal cell	2783.9403174603176	0.026487059179657938	4384706	1575	59463
NIBAN2	cell in vitro	3895.8820453072167	0.1889538300087563	444730519	114154	604137
NIBAN2	contractile cell	0	0	0	0	23711
NIBAN2	embryonic cell (metazoa)	0	0	0	0	3860
NIBAN2	hematopoietic cell	3111.274247491639	0.009591018444266238	930271	299	31175
NIBAN2	kidney cell	3508.310185185185	0.02347807858634638	21218260	6048	257602
NIBAN2	perivascular cell	3209.860544217687	0.015832413366003394	1887398	588	37139
NIBAN2	precursor cell	2790.1813186813188	0.01877885830732324	2031252	728	38767
NIBAN2	malignant cell	3126.330801674383	0.077511634180679	394342862	126136	1627317
NIBAN2	neoplastic cell	2981.63709119105	0.05294045207049931	215339794	72222	1364212
NIBAN2	experimentally modified cell in vitro	2541.234178836792	0.496691270043268	19836874	7806	15716
NIBAN2	ectodermal cell	0	0	0	0	3319
NIBAN2	erythroid lineage cell	2539.012148337596	0.008377299874126248	3971015	1564	186695
NIBAN2	hematopoietic lineage restricted progenitor cell	0	0	0	0	2062
NIBAN2	hematopoietic precursor cell	2834.4290456431536	0.01758206483477601	13661948	4820	274143
NIBAN2	myeloid cell	3704.4587118644067	0.06593770116586796	27320383	7375	111848
NIBAN2	primitive red blood cell	1775.716883116883	0.19960597262546662	3418255	1925	9644
NIBAN2	proerythroblast	2027.406976744186	0.1643835616438356	1046142	516	3139
NIBAN2	reticulocyte	4564.2	0.001025430680885972	22821	5	4876
NIBAN2	kidney collecting duct cell	2873.046875	0.05661211853162318	367750	128	2261
NIBAN2	kidney cortex collecting duct epithelial cell	3093.248275862069	0.31453362255965295	448521	145	461
NIBAN2	kidney inner medulla collecting duct epithelial cell	3120.909800097513	0.3318770226537217	6400986	2051	6180
NIBAN2	kidney medulla cell	0	0	0	0	217
NIBAN2	kidney tubule cell	3711.430330015715	0.09121532837996034	14170241	3818	41857
NIBAN2	papillary tips cell	3545.4651162790697	0.4048964218455744	762275	215	531
NIBAN2	Leydig stem cell	0	0	0	0	120
NIBAN2	cardiac muscle myoblast	2507.771766694844	0.053501168312353964	8900082	3549	66335
NIBAN2	glioblast	2070.8877768662837	0.046027790363993355	12622061	6095	132420
NIBAN2	multi fate stem cell	1110.1875	0.004842615012106538	17763	16	3304
NIBAN2	muscle precursor cell	3335.9347826086955	0.002592717844662383	153453	46	17742
NIBAN2	myoblast	2710.1608218656856	0.0914293334570249	42736526	15769	172472
NIBAN2	smooth muscle myoblast	3901.3035714285716	0.0762423417290674	873892	224	2938
NIBAN2	stem cell	3058.659319314247	0.044876410796716414	36217585	11841	263858
PRC1	secretory cell	3236.6579535164506	0.02504501753075631	160845717	49695	1984227
PRC1	B cell	3470.489035220202	0.032214138684854336	574470050	165530	5138427
PRC1	T cell	3368.777809156233	0.03374123071035788	2683989500	796725	23612802
PRC1	epithelial cell	3229.529275621763	0.07011130429169697	1515392022	469230	6692644
PRC1	myeloid leukocyte	3356.283894699085	0.023284600414603875	954413026	284366	12212621
PRC1	endothelial cell	3372.4620844334668	0.02387435917683178	237576464	70446	2950697
PRC1	connective tissue cell	3423.1625983479144	0.03366481567839634	645228495	188489	5598991
PRC1	glial cell	3334.5701084082066	0.05818916808825792	1027671158	308187	5296295
PRC1	neural cell	2519.3618022586634	0.034505359589977073	1035334252	410951	11909773
PRC1	blood cell	3533.8615385753055	0.09353948186643185	477880562	135229	1445689
PRC1	muscle cell	3367.4717287985727	0.03338759725067505	213272087	63333	1896902
PRC1	innate lymphoid cell	3824.1524208009564	0.014402836046445487	179138596	46844	3252415
PRC1	somatic stem cell	3175.0174119975495	0.05580237109457688	134754089	42442	760577
PRC1	progenitor cell	3513.392190678255	0.174262138938902	1804987671	513745	2948116
PRC1	retinal cell	3671.9274447782386	0.14843503003477712	693035914	188739	1271526
PRC1	embryonic cell	3120.8152339343587	0.1588278663290981	697177640	223396	1406529
PRC1	kidney epithelial cell	3507.525998996823	0.011811101368910795	41957026	11962	1012776
PRC1	extraembryonic cell	3095.7303921568628	0.24301718456937194	59363726	19176	78908
PRC1	germ line cell	2996.976451676584	0.36640661327822266	106269788	35459	96775
PRC1	abnormal cell	3412.3190222500784	0.05366362275700856	10888710	3191	59463
PRC1	cell in vitro	3997.7512494376506	0.20236304017135187	488745079	122255	604137
PRC1	contractile cell	3558.050406504065	0.02593732866601999	2188201	615	23711
PRC1	embryonic cell (metazoa)	2512.354570637119	0.09352331606217616	906960	361	3860
PRC1	hematopoietic cell	2921.519070956744	0.30107457898957496	27421378	9386	31175
PRC1	kidney cell	3544.1343060231948	0.15564708348537667	142102065	40095	257602
PRC1	perivascular cell	3222.135135135135	0.026898947198362905	3218913	999	37139
PRC1	precursor cell	2952.361958836054	0.10903603580364743	12479634	4227	38767
PRC1	malignant cell	3274.4798577913793	0.22971369438161096	1224056237	373817	1627317
PRC1	neoplastic cell	3225.308603319662	0.21304020196274479	937377890	290632	1364212
PRC1	experimentally modified cell in vitro	3134.775278058645	0.5034359888012216	24802342	7912	15716
PRC1	ectodermal cell	2762.87181663837	0.354926182585116	3254663	1178	3319
PRC1	erythroid lineage cell	3530.185927866831	0.3475186802003267	229038463	64880	186695
PRC1	hematopoietic lineage restricted progenitor cell	2598.2115384615386	0.02521823472356935	135107	52	2062
PRC1	hematopoietic precursor cell	3098.472068270563	0.11583735495708444	98395079	31756	274143
PRC1	myeloid cell	3315.4902965378046	0.05758708246906516	21355073	6441	111848
PRC1	primitive red blood cell	3615.6438858009096	0.820821236001659	28621437	7916	9644
PRC1	proerythroblast	3551.5026478375994	0.7218859509397897	8047705	2266	3139
PRC1	reticulocyte	4442.75	0.009844134536505332	213252	48	4876
PRC1	kidney collecting duct cell	3188.6615384615384	0.028748341441839895	207263	65	2261
PRC1	kidney cortex collecting duct epithelial cell	3635	0.004338394793926247	7270	2	461
PRC1	kidney inner medulla collecting duct epithelial cell	2655	0.004692556634304207	76995	29	6180
PRC1	kidney medulla cell	4622.8	0.02304147465437788	23114	5	217
PRC1	kidney tubule cell	3740.367441860465	0.01027307260434336	1608358	430	41857
PRC1	papillary tips cell	4331.333333333333	0.005649717514124294	12994	3	531
PRC1	Leydig stem cell	2160.3947368421054	0.31666666666666665	82095	38	120
PRC1	cardiac muscle myoblast	2222.735781137509	0.02093917238260345	3087380	1389	66335
PRC1	glioblast	2855.3965894795697	0.16208276695363238	61285377	21463	132420
PRC1	multi fate stem cell	3927.9247311827958	0.028147699757869248	365297	93	3304
PRC1	muscle precursor cell	4210.294238683127	0.2465336489685492	18415827	4374	17742
PRC1	myoblast	3374.093952298203	0.3036260958300478	176691178	52367	172472
PRC1	smooth muscle myoblast	3953	0.024166099387338325	280663	71	2938
PRC1	stem cell	2693.106102885657	0.11544467099727884	82034705	30461	263858
AJAP1	secretory cell	3148.5502544856304	0.00980280985996058	61242451	19451	1984227
AJAP1	B cell	3235.0832491795	0.0030834338991290525	51256659	15844	5138427
AJAP1	T cell	3822.2410530331936	0.000554995548601136	50090469	13105	23612802
AJAP1	epithelial cell	3189.0963088219614	0.009808231246126344	209341849	65643	6692644
AJAP1	myeloid leukocyte	3309.3699167370582	0.0027142412754805048	109698994	33148	12212621
AJAP1	endothelial cell	3614.6531062176846	0.012912542358635943	137721898	38101	2950697
AJAP1	connective tissue cell	3297.993052682013	0.008200941919713748	151433947	45917	5598991
AJAP1	glial cell	3338.983076226153	0.06960582822520271	1230926128	368653	5296295
AJAP1	neural cell	2899.8687941251924	0.26805540290314517	9257770228	3192479	11909773
AJAP1	blood cell	3650.383183183183	0.0011516999852665408	6077888	1665	1445689
AJAP1	muscle cell	3409.888652657602	0.010662121712139056	68964998	20225	1896902
AJAP1	innate lymphoid cell	3859.215	0.0003074638384093051	3859215	1000	3252415
AJAP1	somatic stem cell	3055.053082191781	0.016124600139104918	37467171	12264	760577
AJAP1	progenitor cell	2880.2911403907315	0.0074657849284085155	63395208	22010	2948116
AJAP1	retinal cell	3186.8588483770563	0.035374817345457346	143344911	44980	1271526
AJAP1	embryonic cell	2984.9250696468025	0.02220288383673568	93216225	31229	1406529
AJAP1	kidney epithelial cell	3731.5228011253353	0.04527457206726858	171101515	45853	1012776
AJAP1	extraembryonic cell	1977.094827586207	0.0191108632838242	2981459	1508	78908
AJAP1	germ line cell	2040.7290502793296	0.02589511754068716	5114067	2506	96775
AJAP1	abnormal cell	2976.71567436209	0.013840539495148244	2449837	823	59463
AJAP1	cell in vitro	2758.043131739334	0.003530656126011153	5882906	2133	604137
AJAP1	contractile cell	3260.1425339366515	0.01864113702500949	1440983	442	23711
AJAP1	embryonic cell (metazoa)	2038.3170731707316	0.010621761658031088	83571	41	3860
AJAP1	hematopoietic cell	2261.625	0.0002566158781074579	18093	8	31175
